0.415571,0.387,0.422,0.340889,0.433125,0.393667
0.408571,0.333,0.337111,0.341222,0.339889,0.345
0.3295,0.320667,0.336222,0.338,0.34,0.338889
0.327111,0.325444,0.335111,0.333444,0.338667,0.336333
0.331,0.331556,0.332556,0.314444,0.332111,0.334333
0.396778,0.370111,0.329778,0.326625,0.320889,0.375571
