0.296778,0.337444,0.319333,0.300556,0.311125,0.3235
0.3125,0.297222,0.299222,0.301444,0.301444,0.302
0.295222,0.295,0.294889,0.291,0.293111,0.293556
0.301111,0.298333,0.293667,0.290889,0.294333,0.300444
0.299889,0.299625,0.295556,0.291444,0.294667,0.288444
0.31825,0.338,0.303222,0.292556,0.302556,0.3152
