0.413667,0.386,0.422286,0.340667,0.43275,0.392
0.408286,0.332889,0.336778,0.342222,0.339556,0.340889
0.332667,0.322111,0.335667,0.337889,0.339556,0.337222
0.323778,0.32625,0.334444,0.333222,0.338444,0.337444
0.331,0.330111,0.332667,0.314333,0.332111,0.334222
0.397889,0.369778,0.328667,0.326111,0.321,0.375143
